ark/input/pg22396.txt', 'brandished') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'park') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'jingle') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'arfog') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'threaten') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'swung') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rattled') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'shear') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'duly') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'wisht') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'gripped') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hissed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'boulders') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pitilessly') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'footing') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'towering') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'voices') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'lovest') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rejoicing') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'assumption') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'excelled') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'disciple') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pupil') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'beady') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'elaine') 30
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'magnificent') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'lend') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'likeliest') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'tirre') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pallor') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'lingered') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sleeve') 6
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'embroidered') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'tarnish') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'blazon') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'packed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'burgess') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'galahalt') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hurtle') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rebuke') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'groaned') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'refreshed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rust') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'talker') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'listeth') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'traitors') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'meeker') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ending') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'chariot') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'brewis') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'david') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'flung') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ours') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sheets') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'howbeit') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'northward') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'bolted') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'cavernous') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'manger') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'toasted') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'devoured') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'unholy') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'strongly') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'netherworld') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sieges') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'priest') 12
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'quiver') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'nulloth') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pirates') 10
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'unhindered') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ships') 8
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'forsook') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'reaped') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'unharvested') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'surf') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'flapping') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pining') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hernox') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'perforce') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sinners') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'quarter') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'garnished') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'delicately') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'candles') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'bishop') 30
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'perplexity') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rent') 5
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'honoured') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pot') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'unspotted') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sarum') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'countries') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'repeated') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rumour') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'wag') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'bosom') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'invite') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'privy') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'effects') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'afal') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'provide') 8
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'moaning') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'slanders') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'excuse') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'aider') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'inquiring') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'clenching') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'devouring') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'resting') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'reign') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'advised') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'uneasy') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'weald') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'alarmed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'slammed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'urged') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'threatens') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'dabbled') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'baseless') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'darkest') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rendeth') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'proofs') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'persuade') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'anxiously') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'callous') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ambition') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'requires') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'oppressing') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'apprentices') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'armoured') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'muttering') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'example') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'craning') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'realise') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'corpses') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sheared') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'heareth') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'inflame') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ports') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'kentish') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hearty') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'surged') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'bloodshot') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'interred') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'glowing') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'families') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'disloyalty') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'july') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ramming') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'besieging') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pole') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'condemn') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'oaths') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'braggart') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hatefully') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'reddened') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'expose') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'damage') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'forbear') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'continually') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'cuts') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'trample') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'devon') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'brightened') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'impatiently') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'edged') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'abated') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'tone') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'interdict') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rolled') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sly') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'longships') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'lemanis') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'llongporth') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'backs') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'leaders') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'brutal') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'nation') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'commend') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'redoubted') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'bewail') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sighted') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'looting') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'picts') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'dozen') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'afraid') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'training') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'exhausted') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'craftily') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'enrage') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'magus') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'idle') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'timid') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'attacking') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'courser') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'husbanded') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'rased') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'whispers') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'fruitless') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'opposite') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'boat') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'deservedly') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sinful') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'uncovered') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'seagulls') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'returning') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'worships') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'trilling') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sussex') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'flocked') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'aloof') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'calleva') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'palladun') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'firs') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'leathery') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'blanching') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'chilled') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'cakes') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sputtered') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'captains') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'trim') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'monastery') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'snarling') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'warily') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'caros') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'leathern') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'blared') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'avert') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hurried') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'riven') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'vicious') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'easier') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'vale') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'westwards') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'wastelands') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'braved') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'requiem') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'graven') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'meekest') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'associated') 8
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'ebooks') 7
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'complying') 3
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'performances') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'practically') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'mission') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'c') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'pglaf') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'individual') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'status') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'copied') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'providing') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'proprietary') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'site') 4
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'expense') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'exporting') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'reasonable') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'profits') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'method') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'periodic') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'returns') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'donations') 15
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'replacement') 5
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'considerable') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'identify') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'transcribe') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'incomplete') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'virus') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'expenses') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'remedies') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'distributor') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'liable') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'indemnity') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'indemnify') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'widest') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'exists') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'hundreds') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'critical') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'created') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'sections') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'melan') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'fairbanks') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'locations') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'director') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'depends') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'licensed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'outdated') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'particular') 2
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'swamp') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'checks') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'volunteer') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'confirmed') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'necessarily') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'facility') 1
('file:///D:/Tartu/Cloud/spark/input/pg22396.txt', 'subscribe') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'the') 2750
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'by') 187
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lucy') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'this') 228
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'united') 15
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'and') 1878
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'most') 36
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'parts') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'at') 429
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'with') 548
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'whatsoever') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'copy') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 're') 54
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'not') 562
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'to') 1806
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'title') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hathi') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'trust') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'ii') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'iii') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'xiv') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'xviii') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'xxxvi') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'xli') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'xliii') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'xlv') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 's') 571
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'rest') 12
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'wellington') 66
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'happened') 19
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'lifeless') 1
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'hopeless') 4
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'very') 118
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'well') 95
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'sleep') 15
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'community') 3
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'simply') 9
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'those') 45
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'man') 64
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'relegated') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'old') 203
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'maidenhood') 2
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'quite') 54
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'horrible') 17
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'fact') 19
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'maid') 13
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'all') 362
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 't') 569
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'faintly') 6
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'dared') 14
('file:///D:/Tartu/Cloud/spark/input/pg67979.txt', 'wanted') 72
